purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.612812,1970-01-01 01:00:00.000000,1,106,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.612959,1970-01-01 01:00:00.000000,1,78,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.613241,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.727395,1970-01-01 01:00:00.000000,1,5400,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.727500,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.727731,1970-01-01 01:00:00.000000,1,7140,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.727754,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.727970,1970-01-01 01:00:00.000000,1,433,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,192.168.1.1,33637,53,2020-04-20 21:52:18.745600,1970-01-01 01:00:00.000000,1,86,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.769432,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.168.1.1,10.0.2.15,53,33637,2020-04-20 21:52:18.786661,1970-01-01 01:00:00.000000,1,142,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,192.168.1.1,41505,53,2020-04-20 21:52:18.787077,1970-01-01 01:00:00.000000,1,76,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,192.168.1.1,58005,53,2020-04-20 21:52:18.787269,1970-01-01 01:00:00.000000,1,76,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.789121,1970-01-01 01:00:00.000000,1,60,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.790742,1970-01-01 01:00:00.000000,1,244,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.791284,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.795083,1970-01-01 01:00:00.000000,1,172,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.795442,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.798189,1970-01-01 01:00:00.000000,1,166,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.798558,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.816685,1970-01-01 01:00:00.000000,1,6902,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.816824,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.816943,1970-01-01 01:00:00.000000,1,2880,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.816951,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.817270,1970-01-01 01:00:00.000000,1,5888,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.817278,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.818922,1970-01-01 01:00:00.000000,1,3958,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.818935,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.820410,1970-01-01 01:00:00.000000,1,3792,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.820417,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.820566,1970-01-01 01:00:00.000000,1,632,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.820599,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.827483,1970-01-01 01:00:00.000000,1,44,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.827543,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.168.1.1,10.0.2.15,53,41505,2020-04-20 21:52:18.827694,1970-01-01 01:00:00.000000,1,92,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.829091,1970-01-01 01:00:00.000000,1,557,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.829551,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.851509,1970-01-01 01:00:00.000000,1,4328,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.851647,1970-01-01 01:00:00.000000,1,14240,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.851719,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.851873,1970-01-01 01:00:00.000000,1,1319,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.852099,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:18.852218,1970-01-01 01:00:00.000000,1,193,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:18.852845,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.168.1.1,10.0.2.15,53,58005,2020-04-20 21:52:18.856769,1970-01-01 01:00:00.000000,1,104,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,192.168.1.1,47352,53,2020-04-20 21:52:18.856793,1970-01-01 01:00:00.000000,1,71,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.857330,1970-01-01 01:00:00.000000,1,60,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:18.892959,1970-01-01 01:00:00.000000,1,44,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.893007,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.893897,1970-01-01 01:00:00.000000,1,557,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:18.894135,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.912008,1970-01-01 01:00:00.000000,1,2184,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.912032,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.912233,1970-01-01 01:00:00.000000,1,735,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.912245,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.168.1.1,10.0.2.15,53,47352,2020-04-20 21:52:18.916299,1970-01-01 01:00:00.000000,1,87,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,140.82.118.5,56988,443,2020-04-20 21:52:18.917013,1970-01-01 01:00:00.000000,1,60,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.924669,1970-01-01 01:00:00.000000,1,98,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.925112,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.925168,1970-01-01 01:00:00.000000,1,196,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.925264,1970-01-01 01:00:00.000000,1,801,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.925521,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.925528,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,140.82.118.5,10.0.2.15,443,56988,2020-04-20 21:52:18.954719,1970-01-01 01:00:00.000000,1,44,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,140.82.118.5,56988,443,2020-04-20 21:52:18.954759,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,140.82.118.5,56988,443,2020-04-20 21:52:18.958821,1970-01-01 01:00:00.000000,1,518,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,140.82.118.5,10.0.2.15,443,56988,2020-04-20 21:52:18.959119,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.962321,1970-01-01 01:00:00.000000,1,620,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:18.962550,1970-01-01 01:00:00.000000,1,71,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.962758,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:18.978491,1970-01-01 01:00:00.000000,1,2184,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.978522,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:18.978988,1970-01-01 01:00:00.000000,1,775,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.979008,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.986492,1970-01-01 01:00:00.000000,1,98,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:18.987130,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.987213,1970-01-01 01:00:00.000000,1,196,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:18.987407,1970-01-01 01:00:00.000000,1,351,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:18.987563,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:18.987798,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:18.997808,1970-01-01 01:00:00.000000,1,71,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:19.005874,1970-01-01 01:00:00.000000,1,889,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:19.005947,1970-01-01 01:00:00.000000,1,79,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:19.006145,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:19.006212,1970-01-01 01:00:00.000000,1,79,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:19.006394,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:19.022086,1970-01-01 01:00:00.000000,1,620,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:19.022318,1970-01-01 01:00:00.000000,1,71,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:19.022548,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:19.055437,1970-01-01 01:00:00.000000,1,324,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,172.217.22.106,42282,443,2020-04-20 21:52:19.059888,1970-01-01 01:00:00.000000,1,79,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,172.217.22.106,10.0.2.15,443,42282,2020-04-20 21:52:19.060182,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,192.168.1.1,51153,53,2020-04-20 21:52:19.113654,1970-01-01 01:00:00.000000,1,73,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,192.168.1.1,55232,53,2020-04-20 21:52:19.115530,1970-01-01 01:00:00.000000,1,93,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:19.121505,1970-01-01 01:00:00.000000,1,154,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:19.121868,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:19.123690,1970-01-01 01:00:00.000000,1,255,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:19.124037,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,192.168.1.1,55149,53,2020-04-20 21:52:19.124382,1970-01-01 01:00:00.000000,1,90,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,192.168.1.1,47972,53,2020-04-20 21:52:19.124483,1970-01-01 01:00:00.000000,1,78,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,192.168.1.1,38535,53,2020-04-20 21:52:19.124587,1970-01-01 01:00:00.000000,1,78,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,10.0.2.15,192.168.1.1,40210,53,2020-04-20 21:52:19.124888,1970-01-01 01:00:00.000000,1,80,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,192.168.1.1,10.0.2.15,53,51153,2020-04-20 21:52:19.154636,1970-01-01 01:00:00.000000,1,89,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,192.0.73.2,58486,443,2020-04-20 21:52:19.155024,1970-01-01 01:00:00.000000,1,60,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,151.101.65.69,10.0.2.15,443,59440,2020-04-20 21:52:19.157532,1970-01-01 01:00:00.000000,1,131,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,151.101.65.69,59440,443,2020-04-20 21:52:19.157548,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.168.1.1,10.0.2.15,53,55149,2020-04-20 21:52:19.189770,1970-01-01 01:00:00.000000,1,106,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,172.217.18.14,42174,443,2020-04-20 21:52:19.190158,1970-01-01 01:00:00.000000,1,60,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:19.192543,1970-01-01 01:00:00.000000,1,289,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,192.168.1.1,10.0.2.15,53,47972,2020-04-20 21:52:19.192558,1970-01-01 01:00:00.000000,1,252,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,192.168.1.1,10.0.2.15,53,55232,2020-04-20 21:52:19.192590,1970-01-01 01:00:00.000000,1,285,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,216.58.207.34,44182,443,2020-04-20 21:52:19.192883,1970-01-01 01:00:00.000000,1,79,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,216.58.207.34,10.0.2.15,443,44182,2020-04-20 21:52:19.193212,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,104.16.30.34,51252,443,2020-04-20 21:52:19.193632,1970-01-01 01:00:00.000000,1,60,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.168.1.1,10.0.2.15,53,40210,2020-04-20 21:52:19.195820,1970-01-01 01:00:00.000000,1,96,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,104.89.25.233,32984,443,2020-04-20 21:52:19.196249,1970-01-01 01:00:00.000000,1,60,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.168.1.1,10.0.2.15,53,38535,2020-04-20 21:52:19.202240,1970-01-01 01:00:00.000000,1,206,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,udp,,,
purge,10.0.2.15,192.168.1.1,59867,53,2020-04-20 21:52:19.202509,1970-01-01 01:00:00.000000,1,81,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,udp,,,
purge,192.0.73.2,10.0.2.15,443,58486,2020-04-20 21:52:19.204989,1970-01-01 01:00:00.000000,1,44,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
purge,10.0.2.15,192.0.73.2,58486,443,2020-04-20 21:52:19.205015,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,10.0.2.15,192.0.73.2,58486,443,2020-04-20 21:52:19.206027,1970-01-01 01:00:00.000000,1,652,default_amqp/6466,08:00:27:51:b8:cb,52:54:00:12:35:02,tcp,,,
purge,192.0.73.2,10.0.2.15,443,58486,2020-04-20 21:52:19.206290,1970-01-01 01:00:00.000000,1,40,default_amqp/6466,52:54:00:12:35:02,08:00:27:51:b8:cb,tcp,,,
